secID,ticker,tradeDate,marketValue,negMarketValue,secShortName,exchangeCD
002953.XSHE,002953,2026-03-26,5682661332.0,2458623572.0,日丰股份,XSHE
000615.XSHE,000615,2026-03-26,5684226786.0,2942506152.0,*ST美谷,XSHE
000886.XSHE,000886,2026-03-26,5685762725.0,5622562175.0,海南高速,XSHE
300125.XSHE,300125,2026-03-26,5686359000.0,3081320816.0,*ST聆达,XSHE
688219.XSHG,688219,2026-03-26,5688360000.0,5688360000.0,会通股份,XSHG
002556.XSHE,002556,2026-03-26,5688573781.0,5683183412.0,辉隆股份,XSHE
300467.XSHE,300467,2026-03-26,5689737200.0,4719604400.0,迅游科技,XSHE
601518.XSHG,601518,2026-03-26,5690565132.0,5690565132.0,吉林高速,XSHG
688119.XSHG,688119,2026-03-26,5692500000.0,5692500000.0,中钢洛耐,XSHG
603758.XSHG,603758,2026-03-26,5695585060.0,5695585060.0,秦安股份,XSHG
000726.XSHE,000726,2026-03-26,5696629093.0,4106151066.0,鲁泰A,XSHE
688173.XSHG,688173,2026-03-26,5696891463.6,5658355460.4,希荻微,XSHG
605287.XSHG,605287,2026-03-26,5702200000.0,5702200000.0,德才股份,XSHG
300349.XSHE,300349,2026-03-26,5703307178.0,5048422589.0,金卡智能,XSHE
002327.XSHE,002327,2026-03-26,5708452120.59,3343353619.08,富安娜,XSHE
001328.XSHE,001328,2026-03-26,5714448422.0,1527775528.0,登康口腔,XSHE
603587.XSHG,603587,2026-03-26,5717559168.0,5717559168.0,地素时尚,XSHG
002567.XSHE,002567,2026-03-26,5717875086.0,5711353431.0,唐人神,XSHE
300733.XSHE,300733,2026-03-26,5722260336.0,4221060480.0,西菱动力,XSHE
301132.XSHE,301132,2026-03-26,5725014386.34,3662433489.06,满坤科技,XSHE
688280.XSHG,688280,2026-03-26,5725149520.0,5049277770.0,精进电动,XSHG
603239.XSHG,603239,2026-03-26,5725728000.0,5725728000.0,浙江仙通,XSHG
600939.XSHG,600939,2026-03-26,5726449449.0,5726449449.0,重庆建工,XSHG
301518.XSHE,301518,2026-03-26,5731498891.0,2107846928.2,长华化学,XSHE
603325.XSHG,603325,2026-03-26,5735486760.0,2450593608.0,博隆技术,XSHG
600796.XSHG,600796,2026-03-26,5736797996.0,2061983698.0,钱江生化,XSHG
002956.XSHE,002956,2026-03-26,5737445330.0,5736864510.0,西麦食品,XSHE
600135.XSHG,600135,2026-03-26,5743327698.0,5743327698.0,乐凯胶片,XSHG
688566.XSHG,688566,2026-03-26,5743609920.0,5743609920.0,吉贝尔,XSHG
688135.XSHG,688135,2026-03-26,5748861564.0,5748861564.0,利扬芯片,XSHG
300781.XSHE,300781,2026-03-26,5749422508.0,4243219312.0,因赛集团,XSHE
300788.XSHE,300788,2026-03-26,5753984390.0,5753984390.0,中信出版,XSHE
300712.XSHE,300712,2026-03-26,5755786740.0,5731050600.0,永福股份,XSHE
301148.XSHE,301148,2026-03-26,5756121711.0,2908919871.0,嘉戎技术,XSHE
600231.XSHG,600231,2026-03-26,5756240884.0,5684167284.0,凌钢股份,XSHG
000026.XSHE,000026,2026-03-26,5761848800.0,5176761940.0,飞亚达,XSHE
002469.XSHE,002469,2026-03-26,5761899888.0,5584586712.0,三维化学,XSHE
300885.XSHE,300885,2026-03-26,5767047832.0,3881493672.0,海昌新材,XSHE
301348.XSHE,301348,2026-03-26,5767200000.0,3727994976.0,蓝箭电子,XSHE
603187.XSHG,603187,2026-03-26,5769192373.0,5708663167.0,海容冷链,XSHG
000892.XSHE,000892,2026-03-26,5777975145.0,4186826985.0,欢瑞世纪,XSHE
002951.XSHE,002951,2026-03-26,5779350000.0,5724045188.0,金时科技,XSHE
688157.XSHG,688157,2026-03-26,5783257767.0,5783257767.0,松井股份,XSHG
600800.XSHG,600800,2026-03-26,5783335492.0,5781694342.0,渤海化学,XSHG
000652.XSHE,000652,2026-03-26,5784249688.0,5779892608.0,泰达股份,XSHE
688046.XSHG,688046,2026-03-26,5785100000.0,5785100000.0,药康生物,XSHG
002868.XSHE,002868,2026-03-26,5789238550.0,3985843125.0,*ST绿康,XSHE
300943.XSHE,300943,2026-03-26,5792564400.0,3817951326.0,春晖智控,XSHE
300041.XSHE,300041,2026-03-26,5795742456.0,5636742356.0,回天新材,XSHE
000659.XSHE,000659,2026-03-26,5798518275.0,5798518275.0,珠海中富,XSHE
002349.XSHE,002349,2026-03-26,5799427551.0,5691124491.0,精华制药,XSHE
301333.XSHE,301333,2026-03-26,5802598496.0,5794337496.0,诺思格,XSHE
601086.XSHG,601086,2026-03-26,5807520000.0,5807520000.0,国芳集团,XSHG
603727.XSHG,603727,2026-03-26,5811869159.0,5811869159.0,博迈科,XSHG
001332.XSHE,001332,2026-03-26,5819508300.0,2528344345.0,锡装股份,XSHE
603353.XSHG,603353,2026-03-26,5820737160.0,5770353480.0,和顺石油,XSHG
002238.XSHE,002238,2026-03-26,5826579792.0,5826579792.0,天威视讯,XSHE
603381.XSHG,603381,2026-03-26,5829387291.0,3492323289.0,永臻股份,XSHG
600605.XSHG,600605,2026-03-26,5833666272.0,5833666272.0,汇通能源,XSHG
600255.XSHG,600255,2026-03-26,5833854810.0,5833854810.0,鑫科材料,XSHG
601177.XSHG,601177,2026-03-26,5834042500.0,5720858000.0,杭齿前进,XSHG
300044.XSHE,300044,2026-03-26,5835960688.0,5465489448.0,ST赛为,XSHE
600825.XSHG,600825,2026-03-26,5840923361.0,5840923361.0,新华传媒,XSHG
600817.XSHG,600817,2026-03-26,5850348171.0,5805809971.0,宇通重工,XSHG
300819.XSHE,300819,2026-03-26,5851824022.0,5285377406.0,聚杰微纤,XSHE
000558.XSHE,000558,2026-03-26,5853076506.0,5850628084.0,天府文旅,XSHE
301548.XSHE,301548,2026-03-26,5854230000.0,1765353150.0,崇德科技,XSHE
300528.XSHE,300528,2026-03-26,5857399332.0,5857399332.0,幸福蓝海,XSHE
600792.XSHG,600792,2026-03-26,5860396608.0,5860396608.0,云煤能源,XSHG
300818.XSHE,300818,2026-03-26,5864847850.0,3804513400.0,耐普矿机,XSHE
688090.XSHG,688090,2026-03-26,5865198893.0,5865198893.0,瑞松科技,XSHG
301367.XSHE,301367,2026-03-26,5867008000.0,4579906928.0,瑞迈特,XSHE
300174.XSHE,300174,2026-03-26,5867428899.6,5834954345.49,元力股份,XSHE
002616.XSHE,002616,2026-03-26,5868448012.0,4012490449.0,长青集团,XSHE
300856.XSHE,300856,2026-03-26,5869980048.0,5673137304.0,科思股份,XSHE
300541.XSHE,300541,2026-03-26,5870107425.0,5276796525.0,先进数通,XSHE
000948.XSHE,000948,2026-03-26,5871725328.0,5860272198.0,南天信息,XSHE
002264.XSHE,002264,2026-03-26,5873660208.0,5343027648.0,新华都,XSHE
002940.XSHE,002940,2026-03-26,5874325184.0,5395222560.0,昂利康,XSHE
002757.XSHE,002757,2026-03-26,5882526969.0,5615693149.0,南兴股份,XSHE
600469.XSHG,600469,2026-03-26,5883130028.0,4821670449.0,风神股份,XSHG
000430.XSHE,000430,2026-03-26,5886049358.0,2693945755.0,ST张家界,XSHE
301303.XSHE,301303,2026-03-26,5886720000.0,1464981120.0,真兰仪表,XSHE
603383.XSHG,603383,2026-03-26,5888218797.0,5888141388.0,顶点软件,XSHG
300386.XSHE,300386,2026-03-26,5898600840.0,3538191147.0,飞天诚信,XSHE
301305.XSHE,301305,2026-03-26,5905268784.0,3028506480.0,朗坤科技,XSHE
603223.XSHG,603223,2026-03-26,5907731814.0,5907731814.0,恒通股份,XSHG
605580.XSHG,605580,2026-03-26,5913600000.0,5913600000.0,恒盛能源,XSHG
300951.XSHE,300951,2026-03-26,5913774841.27,5285177002.87,博硕科技,XSHE
002538.XSHE,002538,2026-03-26,5915141694.0,5915105658.0,司尔特,XSHE
603070.XSHG,603070,2026-03-26,5918760000.0,5918760000.0,万控智造,XSHG
002955.XSHE,002955,2026-03-26,5920732800.0,4895085438.0,鸿合科技,XSHE
002846.XSHE,002846,2026-03-26,5921909760.0,3623955210.0,英联股份,XSHE
300158.XSHE,300158,2026-03-26,5924048910.0,5920367808.0,振东制药,XSHE
600101.XSHG,600101,2026-03-26,5927872250.0,5927872250.0,明星电力,XSHG
301012.XSHE,301012,2026-03-26,5928502020.0,4317911220.0,扬电科技,XSHE
002526.XSHE,002526,2026-03-26,5936703354.0,5897711052.0,山东矿机,XSHE
300397.XSHE,300397,2026-03-26,5937292949.0,4651146938.0,天和防务,XSHE
688679.XSHG,688679,2026-03-26,5939205470.0,5939205470.0,通源环境,XSHG
603901.XSHG,603901,2026-03-26,5943091014.0,5529650490.0,永创智能,XSHG
300261.XSHE,300261,2026-03-26,5943619615.0,5776189261.0,雅本化学,XSHE
600162.XSHG,600162,2026-03-26,5948557342.0,5948557342.0,香江控股,XSHG
603090.XSHG,603090,2026-03-26,5949000000.0,5949000000.0,宏盛股份,XSHG
301668.XSHE,301668,2026-03-26,5951000000.0,1316177260.0,昊创瑞通,XSHE
002367.XSHE,002367,2026-03-26,5951180684.0,5927590672.0,康力电梯,XSHE
300867.XSHE,300867,2026-03-26,5956562720.0,4200481376.0,圣元环保,XSHE
601588.XSHG,601588,2026-03-26,5959625400.0,4708200000.0,北辰实业,XSHG
300385.XSHE,300385,2026-03-26,5963311610.0,5202860540.0,雪浪环境,XSHE
000411.XSHE,000411,2026-03-26,5964806496.0,3883880352.0,英特集团,XSHE
603213.XSHG,603213,2026-03-26,5966627400.0,5966627400.0,镇洋发展,XSHG
300355.XSHE,300355,2026-03-26,5967780612.0,4830304680.0,蒙草生态,XSHE
603088.XSHG,603088,2026-03-26,5968369036.08,5201917459.2,宁波精达,XSHG
002752.XSHE,002752,2026-03-26,5968971424.0,5960468748.0,昇兴股份,XSHE
002225.XSHE,002225,2026-03-26,5981673756.0,5026752288.0,濮耐股份,XSHE
002749.XSHE,002749,2026-03-26,5983379555.0,5820342330.0,国光股份,XSHE
300669.XSHE,300669,2026-03-26,5983505775.0,5666621895.0,沪宁股份,XSHE
300215.XSHE,300215,2026-03-26,5985262658.0,3993964496.0,电科院,XSHE
605368.XSHG,605368,2026-03-26,5988648842.0,5988648842.0,蓝天燃气,XSHG
300589.XSHE,300589,2026-03-26,5989814480.0,3673285434.0,江龙船艇,XSHE
002291.XSHE,002291,2026-03-26,5994185864.0,5571093173.0,遥望科技,XSHE
301141.XSHE,301141,2026-03-26,5995735884.0,2151739084.0,中科磁业,XSHE
688610.XSHG,688610,2026-03-26,5998960000.0,3611073972.0,埃科光电,XSHG
002627.XSHE,002627,2026-03-26,5999699592.0,5937650928.0,三峡旅游,XSHE
300400.XSHE,300400,2026-03-26,6002562292.0,5935704916.0,劲拓股份,XSHE
300040.XSHE,300040,2026-03-26,6003019032.0,4827118080.0,九洲集团,XSHE
300882.XSHE,300882,2026-03-26,6004501176.0,5587540460.0,万胜智能,XSHE
002638.XSHE,002638,2026-03-26,6004964378.82,5654211842.62,勤上股份,XSHE
300227.XSHE,300227,2026-03-26,6005837006.0,4672800483.0,光韵达,XSHE
603348.XSHG,603348,2026-03-26,6006514520.0,6006514520.0,文灿股份,XSHG
600382.XSHG,600382,2026-03-26,6006630065.0,6006630065.0,广东明珠,XSHG
300203.XSHE,300203,2026-03-26,6008596464.0,6003654215.0,聚光科技,XSHE
300889.XSHE,300889,2026-03-26,6012199830.0,3995819100.0,爱克股份,XSHE
688085.XSHG,688085,2026-03-26,6012328875.0,5746907442.0,三友医疗,XSHG
300004.XSHE,300004,2026-03-26,6014319808.0,6014319808.0,南风股份,XSHE
002274.XSHE,002274,2026-03-26,6018944272.0,5927206312.0,华昌化工,XSHE
002695.XSHE,002695,2026-03-26,6021143218.76,5503256703.84,煌上煌,XSHE
601566.XSHG,601566,2026-03-26,6022197856.0,6022197856.0,九牧王,XSHG
300471.XSHE,300471,2026-03-26,6022734228.0,4695486285.0,厚普股份,XSHE
603701.XSHG,603701,2026-03-26,6024391795.0,6024391795.0,德宏股份,XSHG
300177.XSHE,300177,2026-03-26,6027769710.0,4911056730.0,中海达,XSHE
002393.XSHE,002393,2026-03-26,6035261067.0,5864479797.0,力生制药,XSHE
603122.XSHG,603122,2026-03-26,6038457942.0,6038457942.0,合富中国,XSHG
301075.XSHE,301075,2026-03-26,6044000000.0,6044000000.0,多瑞医药,XSHE
300039.XSHE,300039,2026-03-26,6045880000.0,5299833436.0,上海凯宝,XSHE
603897.XSHG,603897,2026-03-26,6046501653.0,6046501653.0,长城科技,XSHG
300952.XSHE,300952,2026-03-26,6049167340.0,3672840430.0,恒辉安防,XSHE
300427.XSHE,300427,2026-03-26,6056476773.0,5990788359.0,红相股份,XSHE
600191.XSHG,600191,2026-03-26,6056800680.0,6056800680.0,华资实业,XSHG
300791.XSHE,300791,2026-03-26,6063479937.0,5056105779.0,仙乐健康,XSHE
603212.XSHG,603212,2026-03-26,6063619716.0,6063619716.0,赛伍技术,XSHG
300332.XSHE,300332,2026-03-26,6064771600.0,5818215880.0,天壕能源,XSHE
002390.XSHE,002390,2026-03-26,6064817616.0,6014792784.0,信邦制药,XSHE
300711.XSHE,300711,2026-03-26,6067304110.0,6049192580.0,广哈通信,XSHE
603890.XSHG,603890,2026-03-26,6067652640.0,6067652640.0,春秋电子,XSHG
603016.XSHG,603016,2026-03-26,6074560000.0,6074560000.0,新宏泰,XSHG
000042.XSHE,000042,2026-03-26,6076556254.0,6070159168.0,中洲控股,XSHE
301256.XSHE,301256,2026-03-26,6081600000.0,6081600000.0,华融化学,XSHE
688112.XSHG,688112,2026-03-26,6082237859.0,6082237859.0,鼎阳科技,XSHG
000717.XSHE,000717,2026-03-26,6083852456.0,6083138110.0,中南股份,XSHE
300018.XSHE,300018,2026-03-26,6086108424.0,5634376242.0,中元股份,XSHE
300351.XSHE,300351,2026-03-26,6086363250.0,4122374325.0,永贵电器,XSHE
603007.XSHG,603007,2026-03-26,6086365168.0,4782212320.0,*ST花王,XSHG
002297.XSHE,002297,2026-03-26,6086372976.0,6086372976.0,博云新材,XSHE
002866.XSHE,002866,2026-03-26,6088653969.0,3812034495.0,传艺科技,XSHE
688622.XSHG,688622,2026-03-26,6088923855.0,6088923855.0,禾信仪器,XSHG
002971.XSHE,002971,2026-03-26,6090073800.0,4630489420.0,和远气体,XSHE
600679.XSHG,600679,2026-03-26,6090778626.0,4062466626.0,上海凤凰,XSHG
600990.XSHG,600990,2026-03-26,6099189750.0,6052785750.0,四创电子,XSHG
301252.XSHE,301252,2026-03-26,6103960178.0,1705404028.0,同星科技,XSHE
301468.XSHE,301468,2026-03-26,6106245327.0,3519872018.0,博盈特焊,XSHE
002552.XSHE,002552,2026-03-26,6110768475.0,5803926975.0,宝鼎科技,XSHE
003013.XSHE,003013,2026-03-26,6115083740.0,5415283734.0,地铁设计,XSHE
000863.XSHE,000863,2026-03-26,6116023410.0,6027527772.0,三湘印象,XSHE
002285.XSHE,002285,2026-03-26,6117985030.0,6065632934.0,世联行,XSHE
603210.XSHG,603210,2026-03-26,6127200000.0,1357032600.0,泰鸿万立,XSHG
300192.XSHE,300192,2026-03-26,6128648246.0,6044753974.0,科德教育,XSHE
300959.XSHE,300959,2026-03-26,6130455784.0,3993654656.0,线上线下,XSHE
603609.XSHG,603609,2026-03-26,6130964925.0,6130964925.0,禾丰股份,XSHG
603008.XSHG,603008,2026-03-26,6132068460.0,6132068460.0,喜临门,XSHG
605338.XSHG,605338,2026-03-26,6132907520.0,6132907520.0,巴比食品,XSHG
002483.XSHE,002483,2026-03-26,6134361328.0,6125935536.0,润邦股份,XSHE
300611.XSHE,300611,2026-03-26,6135941529.0,4311168210.0,美力科技,XSHE
300147.XSHE,300147,2026-03-26,6136670048.0,6100657152.0,ST香雪,XSHE
300320.XSHE,300320,2026-03-26,6144613524.0,4964751316.0,海达股份,XSHE
301538.XSHE,301538,2026-03-26,6144992000.0,2447000086.0,骏鼎达,XSHE
002068.XSHE,002068,2026-03-26,6147485872.0,6144648488.0,黑猫股份,XSHE
603848.XSHG,603848,2026-03-26,6148771320.0,6148771320.0,好太太,XSHG
688007.XSHG,688007,2026-03-26,6149656728.0,6149656728.0,光峰科技,XSHG
603803.XSHG,603803,2026-03-26,6152314528.0,6152314528.0,瑞斯康达,XSHG
600081.XSHG,600081,2026-03-26,6155181606.0,6155181606.0,东风科技,XSHG
688429.XSHG,688429,2026-03-26,6160012320.0,1845340420.0,时创能源,XSHG
300489.XSHE,300489,2026-03-26,6163611256.0,6140800941.0,光智科技,XSHE
002822.XSHE,002822,2026-03-26,6164977352.0,3383065664.0,ST中装,XSHE
601008.XSHG,601008,2026-03-26,6165970860.0,6165970860.0,连云港,XSHG
603113.XSHG,603113,2026-03-26,6168526662.0,6168526662.0,金能科技,XSHG
002427.XSHE,002427,2026-03-26,6168809328.0,6164256430.0,尤夫股份,XSHE
605009.XSHG,605009,2026-03-26,6170243540.0,6169440220.0,豪悦护理,XSHG
002880.XSHE,002880,2026-03-26,6171228000.0,6171228000.0,卫光生物,XSHE
300531.XSHE,300531,2026-03-26,6174347247.0,5937429801.0,优博讯,XSHE
002038.XSHE,002038,2026-03-26,6174373500.0,5120000135.0,双鹭药业,XSHE
300572.XSHE,300572,2026-03-26,6175827936.0,4951613787.0,安车检测,XSHE
301368.XSHE,301368,2026-03-26,6176743000.0,3297763602.0,丰立智能,XSHE
301070.XSHE,301070,2026-03-26,6178936704.0,4064616704.0,开勒股份,XSHE
600279.XSHG,600279,2026-03-26,6183573423.0,6183573423.0,重庆港,XSHG
600288.XSHG,600288,2026-03-26,6185088000.0,6185088000.0,大恒科技,XSHG
603010.XSHG,603010,2026-03-26,6190575300.0,6190575300.0,万盛股份,XSHG
300697.XSHE,300697,2026-03-26,6195404800.0,2885354900.48,电工合金,XSHE
600571.XSHG,600571,2026-03-26,6206696573.0,6092675127.0,信雅达,XSHG
002772.XSHE,002772,2026-03-26,6217145885.79,6167767998.93,众兴菌业,XSHE
300138.XSHE,300138,2026-03-26,6222329288.0,5130275304.0,晨光生物,XSHE
002930.XSHE,002930,2026-03-26,6226436178.0,5889317839.0,宏川智慧,XSHE
301265.XSHE,301265,2026-03-26,6232158724.0,3492728404.0,华新环保,XSHE
688416.XSHG,688416,2026-03-26,6238708412.0,6238708412.0,恒烁股份,XSHG
600576.XSHG,600576,2026-03-26,6242927120.0,3909509392.0,祥源文旅,XSHG
688696.XSHG,688696,2026-03-26,6243683400.0,6243683400.0,极米科技,XSHG
605098.XSHG,605098,2026-03-26,6245180107.0,6245180107.0,行动教育,XSHG
603391.XSHG,603391,2026-03-26,6246240000.0,1561560000.0,力聚热能,XSHG
600449.XSHG,600449,2026-03-26,6249825670.0,6249825670.0,宁夏建材,XSHG
603995.XSHG,603995,2026-03-26,6255722269.0,6255722269.0,甬金股份,XSHG
301439.XSHE,301439,2026-03-26,6256756944.0,2946610152.0,泓淋电力,XSHE
002146.XSHE,002146,2026-03-26,6261356016.0,5632590816.0,荣盛发展,XSHE
600035.XSHG,600035,2026-03-26,6263350851.0,6263350851.0,楚天高速,XSHG
002997.XSHE,002997,2026-03-26,6264986509.0,6264986509.0,瑞鹄模具,XSHE
600936.XSHG,600936,2026-03-26,6266348250.0,6266348250.0,北投科技,XSHG
000517.XSHE,000517,2026-03-26,6272327325.0,4909213208.0,荣安地产,XSHE
688210.XSHG,688210,2026-03-26,6275265676.0,6275265676.0,统联精密,XSHG
605086.XSHG,605086,2026-03-26,6277376000.0,6277376000.0,龙高股份,XSHG
301558.XSHE,301558,2026-03-26,6279255552.0,1745483128.0,三态股份,XSHE
300868.XSHE,300868,2026-03-26,6282443200.0,3965487899.1,杰美特,XSHE
688816.XSHG,688816,2026-03-26,6283000000.0,1211626286.0,易思维,XSHG
001388.XSHE,001388,2026-03-26,6285240000.0,1257048000.0,信通电子,XSHE
002590.XSHE,002590,2026-03-26,6285725775.0,5993928059.0,万安科技,XSHE
300663.XSHE,300663,2026-03-26,6291634608.15,6016778818.0,科蓝软件,XSHE
000720.XSHE,000720,2026-03-26,6295223316.0,6295223316.0,新能泰山,XSHE
600860.XSHG,600860,2026-03-26,6296089000.0,5106469200.0,京城股份,XSHG
002109.XSHE,002109,2026-03-26,6304773306.0,6304773306.0,兴化股份,XSHE
300292.XSHE,300292,2026-03-26,6306295500.0,5244940560.0,吴通控股,XSHE
601700.XSHG,601700,2026-03-26,6308715442.0,6308715442.0,风范股份,XSHG
301325.XSHE,301325,2026-03-26,6312572749.0,2539840489.0,曼恩斯特,XSHE
000521.XSHE,000521,2026-03-26,6313432372.95,5367303487.44,长虹美菱,XSHE
000523.XSHE,000523,2026-03-26,6314011640.0,4558551088.0,红棉股份,XSHE
300291.XSHE,300291,2026-03-26,6320079216.0,6245390206.0,百纳千成,XSHE
603135.XSHG,603135,2026-03-26,6323543287.0,2518992284.0,中重科技,XSHG
600368.XSHG,600368,2026-03-26,6325939827.0,6325939827.0,五洲交通,XSHG
300848.XSHE,300848,2026-03-26,6341294232.0,3751275450.0,美瑞新材,XSHE
002164.XSHE,002164,2026-03-26,6348832109.77,5723717455.99,宁波东力,XSHE
301201.XSHE,301201,2026-03-26,6352548628.0,4456828958.0,诚达药业,XSHE
002501.XSHE,002501,2026-03-26,6354500000.0,6348179868.0,利源股份,XSHE
301613.XSHE,301613,2026-03-26,6356342628.0,3707594028.0,新铝时代,XSHE
600203.XSHG,600203,2026-03-26,6356832432.0,6356832432.0,福日电子,XSHG
301160.XSHE,301160,2026-03-26,6360260358.0,4140774492.0,翔楼新材,XSHE
002707.XSHE,002707,2026-03-26,6367993200.0,5347342656.0,众信旅游,XSHE
002655.XSHE,002655,2026-03-26,6369300520.0,6367559440.0,共达电声,XSHE
000936.XSHE,000936,2026-03-26,6370432751.0,6369529687.0,华西股份,XSHE
603153.XSHG,603153,2026-03-26,6373340105.0,6278782110.0,上海建科,XSHG
688095.XSHG,688095,2026-03-26,6376893100.0,6376893100.0,福昕软件,XSHG
002166.XSHE,002166,2026-03-26,6377840840.0,6362670440.0,莱茵生物,XSHE
603303.XSHG,603303,2026-03-26,6381518748.0,6381518748.0,得邦照明,XSHG
603275.XSHG,603275,2026-03-26,6383802229.0,1782309760.0,众辰科技,XSHG
300287.XSHE,300287,2026-03-26,6386968410.0,5866087900.0,飞利信,XSHE
000551.XSHE,000551,2026-03-26,6388780940.0,6386332096.0,创元科技,XSHE
603855.XSHG,603855,2026-03-26,6399208560.0,6361696200.0,华荣股份,XSHG
000900.XSHE,000900,2026-03-26,6405235426.0,6404950576.0,现代投资,XSHE
688186.XSHG,688186,2026-03-26,6406377896.0,6406377896.0,广大特材,XSHG
300099.XSHE,300099,2026-03-26,6406834588.0,5051655158.0,尤洛卡,XSHE
300463.XSHE,300463,2026-03-26,6409467020.0,5213082120.0,迈克生物,XSHE
002482.XSHE,002482,2026-03-26,6414145704.0,6401487258.0,广田集团,XSHE
300183.XSHE,300183,2026-03-26,6416388217.0,5638669577.0,东软载波,XSHE
300123.XSHE,300123,2026-03-26,6417118148.0,6282630064.0,亚光科技,XSHE
688488.XSHG,688488,2026-03-26,6421145528.0,6421145528.0,艾迪药业,XSHG
001207.XSHE,001207,2026-03-26,6422190820.0,6199408628.0,联科科技,XSHE
600278.XSHG,600278,2026-03-26,6426017972.0,6426017972.0,东方创业,XSHG
301491.XSHE,301491,2026-03-26,6429364984.0,1424601640.0,汉桑科技,XSHE
603877.XSHG,603877,2026-03-26,6430184670.0,6406267140.0,太平鸟,XSHG
301366.XSHE,301366,2026-03-26,6430665978.0,3590619516.0,一博科技,XSHE
600217.XSHG,600217,2026-03-26,6431696356.0,6431696356.0,中再资环,XSHG
688339.XSHG,688339,2026-03-26,6431828354.0,5235347054.0,亿华通,XSHG
000718.XSHE,000718,2026-03-26,6433429168.0,4838037372.0,苏宁环球,XSHE
301595.XSHE,301595,2026-03-26,6436163200.0,1448136720.0,太力科技,XSHE
603567.XSHG,603567,2026-03-26,6436416060.0,6426457020.0,珍宝岛,XSHG
300533.XSHE,300533,2026-03-26,6440671140.0,4531989612.0,冰川网络,XSHE
688311.XSHG,688311,2026-03-26,6440724108.0,6440724108.0,盟升电子,XSHG
688799.XSHG,688799,2026-03-26,6442559200.0,6442559200.0,华纳药厂,XSHG
300756.XSHE,300756,2026-03-26,6442614416.0,5364698752.0,金马游乐,XSHE
301076.XSHE,301076,2026-03-26,6447869844.0,4048477167.0,新瀚新材,XSHE
300507.XSHE,300507,2026-03-26,6453214014.0,6246433102.0,苏奥传感,XSHE
603823.XSHG,603823,2026-03-26,6453699350.0,6453699350.0,百合花,XSHG
300440.XSHE,300440,2026-03-26,6456498854.0,6431599304.0,运达科技,XSHE
605288.XSHG,605288,2026-03-26,6456685280.0,6413371504.0,凯迪股份,XSHG
300984.XSHE,300984,2026-03-26,6457920320.0,4633387750.0,金沃股份,XSHE
300066.XSHE,300066,2026-03-26,6458606172.0,6246702963.0,三川智慧,XSHE
603173.XSHG,603173,2026-03-26,6459200000.0,6459200000.0,福斯达,XSHG
300278.XSHE,300278,2026-03-26,6461461305.0,6441164564.0,华昌达,XSHE
600569.XSHG,600569,2026-03-26,6462948150.0,6462948150.0,安阳钢铁,XSHG
300681.XSHE,300681,2026-03-26,6473071710.0,4881310020.0,英搏尔,XSHE
688697.XSHG,688697,2026-03-26,6475840944.0,6475840944.0,纽威数控,XSHG
300368.XSHE,300368,2026-03-26,6484847310.0,6484847310.0,汇金股份,XSHE
301042.XSHE,301042,2026-03-26,6487780980.0,6139727455.0,安联锐视,XSHE
603421.XSHG,603421,2026-03-26,6489295475.0,6489295475.0,鼎信通讯,XSHG
300490.XSHE,300490,2026-03-26,6490358996.0,6402152328.0,华自科技,XSHE
301376.XSHE,301376,2026-03-26,6491824970.0,3123459977.0,致欧科技,XSHE
603867.XSHG,603867,2026-03-26,6491977995.0,6438247995.0,新化股份,XSHG
603843.XSHG,603843,2026-03-26,6492503296.0,6492503296.0,*ST正平,XSHG
002045.XSHE,002045,2026-03-26,6502305792.0,6494788324.0,国光电器,XSHE
000501.XSHE,000501,2026-03-26,6505679088.0,6499213956.0,武商集团,XSHE
600121.XSHG,600121,2026-03-26,6506320080.0,6506320080.0,郑州煤电,XSHG
688685.XSHG,688685,2026-03-26,6506998827.0,6506998827.0,迈信林,XSHG
001338.XSHE,001338,2026-03-26,6507448476.0,6507448476.0,永顺泰,XSHE
605007.XSHG,605007,2026-03-26,6512745069.0,5497261939.0,五洲特纸,XSHG
603257.XSHG,603257,2026-03-26,6513600000.0,1351572000.0,中国瑞林,XSHG
600053.XSHG,600053,2026-03-26,6516118224.0,6516118224.0,九鼎投资,XSHG
300586.XSHE,300586,2026-03-26,6528969306.0,4907595870.0,美联新材,XSHE
001356.XSHE,001356,2026-03-26,6529666708.0,2223166544.0,富岭股份,XSHE
301391.XSHE,301391,2026-03-26,6533217648.0,6383375856.0,卡莱特,XSHE
600756.XSHG,600756,2026-03-26,6538058560.0,6060647560.0,浪潮软件,XSHG
300909.XSHE,300909,2026-03-26,6538378606.2,4619577727.8,汇创达,XSHE
002884.XSHE,002884,2026-03-26,6538436100.0,4991765300.0,凌霄泵业,XSHE
002708.XSHE,002708,2026-03-26,6542820720.0,6013882824.0,光洋股份,XSHE
300429.XSHE,300429,2026-03-26,6542914900.0,4863334800.0,强力新材,XSHE
600227.XSHG,600227,2026-03-26,6552263476.0,4957087224.0,赤天化,XSHG
688539.XSHG,688539,2026-03-26,6557398400.0,3693474400.0,高华科技,XSHG
300506.XSHE,300506,2026-03-26,6557744360.0,3379603900.0,ST名家汇,XSHE
301508.XSHE,301508,2026-03-26,6560992504.0,1707432328.0,中机认检,XSHE
000957.XSHE,000957,2026-03-26,6563446173.0,6563446173.0,中通客车,XSHE
000753.XSHE,000753,2026-03-26,6563604882.0,6563604882.0,漳州发展,XSHE
